topic,device,timestamp,count
android_phone_step_count,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_10,6
application_uptime,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171209_14,1
android_phone_relative_location,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171208_02,7
android_phone_light,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171205_11,598
android_phone_bluetooth_devices,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171210_15,1
application_uptime,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171207_18,1
android_phone_sms_unread,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_13,4
android_phone_magnetic_field,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_20,19926
android_phone_sms_unread,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_01,1
android_phone_acceleration,f12da128-2fba-467b-8810-3131c95afcd1,20171201_18,47784
android_phone_user_interaction,7c82a31e-9623-47f1-ae15-ce7f5c80e4de,20171206_19,10
android_phone_relative_location,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_03,7
android_phone_relative_location,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_09,9
android_phone_gyroscope,f12da128-2fba-467b-8810-3131c95afcd1,20171201_21,19981
android_phone_battery_level,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171206_12,111
android_phone_sms_unread,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171209_09,1
android_phone_battery_level,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_10,31274
application_record_counts,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171210_08,3
android_phone_acceleration,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171205_02,18302
android_phone_acceleration,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171202_10,608
application_server_status,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171208_21,3
android_phone_usage_event,9b2f3583-331d-4d6e-b179-3eef66e455d6,20171207_14,30
android_phone_usage_event,695a8490-cf60-4936-9e0f-bed804c2f7db,20171207_15,1
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_04,19493
android_phone_step_count,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171130_14,5034
application_record_counts,0962c3bc-93d6-4f4f-b1df-3eb3592e7af8,20171208_10,1
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_15,26447
android_phone_user_interaction,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_06,1
application_server_status,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171206_10,1
android_phone_user_interaction,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_08,1
android_phone_step_count,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171204_17,2
android_phone_acceleration,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171206_23,17979
android_phone_user_interaction,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_11,6
android_phone_magnetic_field,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_16,14039
android_phone_user_interaction,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171210_15,16
android_phone_bluetooth_devices,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_08,1
application_uptime,a6295b68-b514-4d98-890d-15622e32b706,20171206_20,1
android_phone_relative_location,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171205_16,7
application_record_counts,4f635fa6-a9ec-4e23-807f-c320ad8462d9,20171130_17,1
android_phone_light,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171206_15,82
android_phone_contacts,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_21,12
android_phone_acceleration,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_19,23425
android_phone_user_interaction,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171210_17,10
android_phone_acceleration,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171206_12,17975
android_phone_step_count,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_03,2
application_server_status,691415c1-4e99-4f5b-9763-eab324352ef0,20171208_05,1
android_phone_magnetic_field,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171130_08,17997
android_phone_acceleration,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_03,17747
android_phone_bluetooth_devices,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_12,2
android_phone_light,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171129_22,698
android_phone_user_interaction,734ba51c-68db-47b0-bb45-39c88cd49473,20171211_10,7
android_phone_relative_location,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_21,13
application_uptime,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171208_13,1
android_phone_relative_location,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171209_10,10
application_server_status,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171209_11,3
application_uptime,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171210_16,3
android_phone_bluetooth_devices,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_11,1
android_phone_light,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_10,19925
android_phone_magnetic_field,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_23,18132
android_phone_bluetooth_devices,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171206_12,1
android_phone_sms_unread,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_22,3
application_uptime,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171201_06,1
application_record_counts,1ba882d6-04fc-48fe-8ebd-073054b20a05,20171206_10,1
application_server_status,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171210_21,1
android_phone_acceleration,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171204_20,18999
android_phone_acceleration,734ba51c-68db-47b0-bb45-39c88cd49473,20171211_01,20637
android_phone_sms_unread,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_19,3
application_server_status,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171210_09,2
android_phone_magnetic_field,d92458a4-2c70-49ad-b713-43497edb2287,20171130_17,159
application_record_counts,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171209_12,2
android_phone_acceleration,9b2f3583-331d-4d6e-b179-3eef66e455d6,20171207_14,22618
android_phone_user_interaction,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171209_15,6
android_phone_usage_event,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_18,44
android_phone_relative_location,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_13,7
android_phone_acceleration,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_11,20735
android_phone_relative_location,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_23,4
android_phone_magnetic_field,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_07,19992
android_phone_bluetooth_devices,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_12,1
application_record_counts,a6295b68-b514-4d98-890d-15622e32b706,20171206_16,3
android_phone_bluetooth_devices,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171208_11,1
android_phone_contacts,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_14,60
android_phone_gyroscope,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_11,17738
android_phone_relative_location,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_22,10
android_phone_contacts,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171201_07,12
android_phone_contacts,f12da128-2fba-467b-8810-3131c95afcd1,20171201_14,12
android_phone_bluetooth_devices,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171210_22,1
android_phone_bluetooth_devices,d2d681e7-5cf0-4bca-a398-ad5bebc056a4,20171130_10,2
android_phone_bluetooth_devices,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_17,1
android_phone_magnetic_field,7c82a31e-9623-47f1-ae15-ce7f5c80e4de,20171206_14,29781
android_phone_gyroscope,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_09,6286
android_phone_bluetooth_devices,9b2f3583-331d-4d6e-b179-3eef66e455d6,20171207_09,1
android_phone_relative_location,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_00,9
android_phone_gyroscope,8050864d-44d6-4fc7-8c03-93b0e8244079,20171206_09,10260
android_phone_gyroscope,b52418a4-6be2-4e66-81c1-e76b166eb663,20171130_09,14695
android_phone_acceleration,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_04,17748
application_record_counts,c3f15b67-4519-4957-9c57-b1b74895ca94,20171201_13,1
android_phone_bluetooth_devices,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_13,1
android_phone_user_interaction,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_21,2
android_phone_bluetooth_devices,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171206_17,1
android_phone_bluetooth_devices,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_13,4
android_phone_gyroscope,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171207_15,35950
application_uptime,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171208_14,1
android_phone_step_count,695a8490-cf60-4936-9e0f-bed804c2f7db,20171206_10,21
android_phone_gyroscope,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171205_09,35958
android_phone_step_count,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_20,1526
android_phone_acceleration,695a8490-cf60-4936-9e0f-bed804c2f7db,20171206_14,102867
android_phone_bluetooth_devices,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171130_02,1
android_phone_light,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171130_03,2
android_phone_relative_location,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171210_12,10
android_phone_gyroscope,f12da128-2fba-467b-8810-3131c95afcd1,20171201_23,4660
android_phone_usage_event,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171207_09,4
android_phone_contacts,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171209_12,15
application_uptime,691415c1-4e99-4f5b-9763-eab324352ef0,20171208_05,1
android_phone_contacts,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_09,11
android_phone_bluetooth_devices,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171208_04,1
application_server_status,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171211_05,1
android_phone_acceleration,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171207_11,35956
android_phone_user_interaction,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_08,2
android_phone_light,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_16,20639
android_phone_user_interaction,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171210_13,5
android_phone_acceleration,f12da128-2fba-467b-8810-3131c95afcd1,20171201_23,5267
application_uptime,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171205_13,1
android_phone_step_count,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171130_00,18002
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171211_10,9718
android_phone_light,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_13,19826
android_phone_relative_location,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171209_23,11
android_phone_sms_unread,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_23,1
android_phone_contacts,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171204_19,60
android_phone_battery_level,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_12,21753
android_phone_sms_unread,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_12,2
android_phone_bluetooth_devices,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171130_10,6
android_phone_light,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_05,16988
android_phone_bluetooth_devices,695a8490-cf60-4936-9e0f-bed804c2f7db,20171207_13,1
android_phone_magnetic_field,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_13,19828
android_phone_battery_level,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_21,2061
android_phone_magnetic_field,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_13,19820
android_phone_acceleration,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_01,20241
android_phone_light,f12da128-2fba-467b-8810-3131c95afcd1,20171201_14,39885
android_phone_user_interaction,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171130_11,1
android_phone_gyroscope,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171207_02,35952
android_phone_light,5053448e-a2df-483f-81fb-0379ee953014,20171206_09,674
questionnaire_phq8,25f79db4-5446-4824-a7b1-6fb33daa7c9b,499001229_22,1
android_phone_step_count,7c82a31e-9623-47f1-ae15-ce7f5c80e4de,20171206_12,2
android_phone_bluetooth_devices,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_18,1
android_phone_usage_event,0d6501e2-25d8-44bb-aaa5-b64733237b3e,20171206_10,35
android_phone_contacts,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171206_16,64
android_phone_light,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171207_15,44
android_phone_gyroscope,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171130_10,18451
android_phone_relative_location,734ba51c-68db-47b0-bb45-39c88cd49473,20171211_06,13
android_phone_relative_location,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_12,6
android_phone_usage_event,734ba51c-68db-47b0-bb45-39c88cd49473,20171211_10,8
android_phone_gyroscope,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171130_14,5037
android_phone_battery_level,734ba51c-68db-47b0-bb45-39c88cd49473,20171211_10,22
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_04,18722
android_phone_battery_level,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171206_12,2
application_record_counts,d5be7158-a8e2-42dc-9419-8a050a91ee60,20171205_10,4
questionnaire_phq8,ba698052-efb8-4b7c-8772-eab3ee1995de,499001126_00,1
android_phone_contacts,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_01,60
android_phone_relative_location,f12da128-2fba-467b-8810-3131c95afcd1,20171201_13,3
android_phone_user_interaction,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171205_19,2
android_phone_user_interaction,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171207_22,4
android_phone_contacts,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171208_02,60
android_phone_relative_location,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_18,8
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_15,23893
android_phone_gyroscope,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171204_19,17978
android_phone_light,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_02,16629
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171206_15,9671
android_phone_sms_unread,7c82a31e-9623-47f1-ae15-ce7f5c80e4de,20171206_18,4
application_record_counts,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171206_15,1
android_phone_battery_level,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171205_14,103
android_phone_acceleration,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171206_22,17980
android_phone_usage_event,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171204_16,102
android_phone_contacts,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_00,1
android_phone_relative_location,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171210_21,10
android_phone_magnetic_field,7c82a31e-9623-47f1-ae15-ce7f5c80e4de,20171206_23,16323
application_uptime,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171210_23,1
android_phone_contacts,695a8490-cf60-4936-9e0f-bed804c2f7db,20171206_11,3
android_phone_magnetic_field,872009f0-af70-47bc-a15b-bd0b156d539f,20171206_17,22007
android_phone_acceleration,01a48cda-f7e4-47e0-82a2-d2d93b2623c6,20171129_16,42369
application_uptime,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171208_21,3
android_phone_battery_level,734ba51c-68db-47b0-bb45-39c88cd49473,20171211_01,13233
android_phone_light,7c82a31e-9623-47f1-ae15-ce7f5c80e4de,20171206_18,18782
android_phone_usage_event,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_08,5
android_phone_relative_location,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_14,13
android_phone_user_interaction,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_10,8
android_phone_battery_level,734ba51c-68db-47b0-bb45-39c88cd49473,20171206_10,1390
android_phone_acceleration,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_04,25304
android_phone_acceleration,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171207_19,5355
android_phone_step_count,7c82a31e-9623-47f1-ae15-ce7f5c80e4de,20171206_20,2
android_phone_user_interaction,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171204_16,5
android_empatica_e4_battery_level,a0d70f36-3df3-4498-bee0-649d8776c7b3,20171206_12,1
android_phone_light,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171206_02,1
android_phone_light,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171205_14,1428
application_uptime,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171210_06,1
android_phone_bluetooth_devices,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171207_15,1
android_phone_magnetic_field,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_17,18352
android_phone_relative_location,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_04,6
android_phone_battery_level,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171206_10,9026
android_phone_bluetooth_devices,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171209_14,2
android_phone_bluetooth_devices,734ba51c-68db-47b0-bb45-39c88cd49473,20171211_06,1
application_record_counts,59931a03-d95c-4534-a645-8a218a0233b1,20171130_10,1
android_phone_magnetic_field,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171208_01,17869
android_phone_light,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_21,19891
application_server_status,c3f15b67-4519-4957-9c57-b1b74895ca94,20171201_13,1
android_phone_usage_event,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171207_12,7
android_phone_magnetic_field,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_19,20842
android_phone_gyroscope,7c82a31e-9623-47f1-ae15-ce7f5c80e4de,20171206_20,18867
android_phone_battery_level,872009f0-af70-47bc-a15b-bd0b156d539f,20171206_15,4
android_phone_acceleration,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171205_01,18279
android_phone_light,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171207_12,4
android_phone_relative_location,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171205_18,1
android_phone_battery_level,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171208_06,374
android_phone_sms_unread,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_19,3
android_phone_relative_location,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171204_11,2
android_phone_bluetooth_devices,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171204_17,2
android_empatica_e4_electrodermal_activity,5c3af42e-192d-46f2-a0c2-1991bf0632a9,20171206_09,48
android_phone_relative_location,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171206_18,1
android_phone_acceleration,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_21,28895
application_uptime,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171207_21,2
application_record_counts,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171210_09,2
android_phone_light,872009f0-af70-47bc-a15b-bd0b156d539f,20171206_14,17937
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_10,21072
android_phone_light,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171130_12,8039
android_phone_relative_location,695a8490-cf60-4936-9e0f-bed804c2f7db,20171206_17,1409
android_phone_contacts,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171204_16,45
android_phone_relative_location,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171207_23,7
android_phone_gyroscope,872009f0-af70-47bc-a15b-bd0b156d539f,20171206_16,22000
android_phone_bluetooth_devices,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171206_11,1
android_phone_contacts,7c82a31e-9623-47f1-ae15-ce7f5c80e4de,20171206_22,7
android_phone_light,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171204_18,4
application_record_counts,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171210_21,1
android_phone_step_count,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_19,4
android_phone_gyroscope,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171204_18,17743
android_phone_call,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171201_16,1
android_phone_bluetooth_devices,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_11,2
android_phone_relative_location,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171209_11,14
android_phone_contacts,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_11,42
android_phone_step_count,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_02,2
android_phone_light,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_17,19833
android_phone_battery_level,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_11,451
android_phone_sms_unread,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_07,1
android_phone_magnetic_field,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_05,21336
android_phone_step_count,872009f0-af70-47bc-a15b-bd0b156d539f,20171206_15,3195
android_phone_magnetic_field,734ba51c-68db-47b0-bb45-39c88cd49473,20171211_06,20877
application_server_status,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171208_20,1
application_record_counts,6db946ae-b539-4f30-bce9-3abbf9c9a8d8,20171205_14,1
android_phone_contacts,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171209_18,16
android_phone_acceleration,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171207_00,36952
android_phone_contacts,d2d681e7-5cf0-4bca-a398-ad5bebc056a4,20171130_09,9
android_phone_step_count,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171130_10,17999
android_phone_contacts,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_12,58
thincit_trails,05f88caf-bf6a-4d60-beec-cedb350114b1,20171130_10,1
android_phone_sms_unread,734ba51c-68db-47b0-bb45-39c88cd49473,20171206_15,1
android_phone_acceleration,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171207_23,22736
android_phone_step_count,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171204_17,1
application_server_status,38687c09-6b52-4d53-adc1-d21c8f7fb8e6,20171130_09,1
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_20,33444
android_phone_sms_unread,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_06,1
android_phone_relative_location,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171205_17,6
android_phone_relative_location,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171130_14,2
android_phone_gyroscope,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171205_19,17978
android_phone_light,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171206_16,43
android_phone_user_interaction,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171210_14,10
android_phone_battery_level,7c82a31e-9623-47f1-ae15-ce7f5c80e4de,20171206_17,13
application_record_counts,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171209_21,3
android_phone_acceleration,f12da128-2fba-467b-8810-3131c95afcd1,20171201_13,5981
android_phone_user_interaction,695a8490-cf60-4936-9e0f-bed804c2f7db,20171206_16,11
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_16,21385
android_phone_usage_event,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_07,34
android_phone_relative_location,695a8490-cf60-4936-9e0f-bed804c2f7db,20171207_15,2
application_server_status,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171209_10,1
android_phone_magnetic_field,734ba51c-68db-47b0-bb45-39c88cd49473,20171211_05,19593
android_phone_user_interaction,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171210_16,17
android_phone_contacts,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_17,11
android_phone_contacts,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171206_13,59
android_phone_magnetic_field,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_13,19822
application_record_counts,a6295b68-b514-4d98-890d-15622e32b706,20171206_17,12
android_phone_battery_level,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_14,398
android_phone_contacts,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171208_04,57
application_uptime,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171208_09,2
android_phone_bluetooth_devices,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_14,2
android_phone_light,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_10,21783
thincit_trails,e848be30-9e34-4ff6-bb65-98fcd1d66ac6,20171129_22,1
android_phone_battery_level,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_12,592
android_phone_relative_location,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_02,6
android_phone_gyroscope,7c82a31e-9623-47f1-ae15-ce7f5c80e4de,20171206_23,14441
android_phone_step_count,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_02,2
android_phone_gyroscope,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171206_19,17979
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_12,51051
application_uptime,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171208_07,1
android_phone_bluetooth_devices,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171204_16,1
android_phone_bluetooth_devices,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_10,4
android_phone_sms_unread,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171209_21,1
android_phone_light,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_16,15715
android_phone_relative_location,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171207_20,7
android_phone_user_interaction,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_15,15
application_server_status,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171208_07,1
android_phone_acceleration,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171206_14,18763
android_phone_step_count,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_23,6
android_phone_magnetic_field,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171130_10,18000
android_phone_contacts,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_18,11
android_phone_acceleration,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_22,23407
android_phone_gyroscope,695a8490-cf60-4936-9e0f-bed804c2f7db,20171206_14,19394
android_phone_bluetooth_devices,7c82a31e-9623-47f1-ae15-ce7f5c80e4de,20171207_05,1
thincit_trails,0f4376be-2181-4398-902b-022a29035f8d,20171206_14,2
android_phone_step_count,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_18,17
android_phone_battery_level,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_10,283
android_phone_bluetooth_devices,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171208_05,1
